NaN,-2.5401,-2.2606,-2.0076,-1.7787,-1.5716,-1.3842,-1.2147,-1.0612,-0.92242,-0.79681,-0.68315,-0.5803,-0.48725,-0.40305,-0.32686,-0.25792,-0.19554,-0.1391,-0.088028,-0.041817,-3.9757e-06,0.038898,0.084801,0.13553,0.1916,0.25356,0.32204,0.39773,0.48137,0.57381,0.67597,0.78887,0.91365,1.0516,1.204,1.3724,1.5585,1.7643,1.9916,2.2429,2.5206
0,2.1558e+14,2.9313e+14,4.5556e+14,7.5484e+14,1.2843e+15,2.1714e+15,3.5526e+15,5.514e+15,8.0082e+15,1.08e+16,1.3498e+16,1.5676e+16,1.7037e+16,1.7494e+16,1.7164e+16,1.6274e+16,1.507e+16,1.3749e+16,1.2446e+16,1.1236e+16,1.0155e+16,9.1821e+15,8.0983e+15,7e+15,5.9206e+15,4.8947e+15,3.9531e+15,3.1197e+15,2.4085e+15,1.823e+15,1.3571e+15,9.9831e+14,7.3008e+14,5.3489e+14,3.9621e+14,2.9969e+14,2.3368e+14,1.8919e+14,1.5953e+14,1.3993e+14,1.2702e+14
0.1002,2.1124e+14,2.821e+14,4.2273e+14,6.7501e+14,1.1059e+15,1.8003e+15,2.8396e+15,4.2598e+15,6.0038e+15,7.8983e+15,9.6854e+15,1.1105e+16,1.1983e+16,1.2279e+16,1.2072e+16,1.1506e+16,1.0733e+16,9.8758e+15,9.0216e+15,8.22e+15,7.4951e+15,6.8366e+15,6.0943e+15,5.3316e+15,4.5706e+15,3.835e+15,3.1475e+15,2.527e+15,1.9865e+15,1.5321e+15,1.1628e+15,8.7228e+14,6.5059e+14,4.8601e+14,3.6684e+14,2.8242e+14,2.2372e+14,1.8354e+14,1.5639e+14,1.382e+14,1.2609e+14
0.2004,1.9928e+14,2.6256e+14,3.7062e+14,5.5397e+14,8.4587e+14,1.2805e+15,1.8783e+15,2.6292e+15,3.4811e+15,4.3459e+15,5.121e+15,5.7186e+15,6.0879e+15,6.2238e+15,6.1584e+15,5.9445e+15,5.6379e+15,5.2863e+15,4.9243e+15,4.5744e+15,4.2492e+15,3.946e+15,3.5947e+15,3.2223e+15,2.8377e+15,2.4519e+15,2.0768e+15,1.724e+15,1.4034e+15,1.1219e+15,8.8318e+14,6.8733e+14,5.3167e+14,4.1155e+14,3.2134e+14,2.5523e+14,2.078e+14,1.744e+14,1.5123e+14,1.3534e+14,1.2453e+14
0.3006,1.8247e+14,2.3452e+14,3.0843e+14,4.2091e+14,5.7972e+14,7.8522e+14,1.0267e+15,1.2834e+15,1.5309e+15,1.7494e+15,1.9277e+15,2.0613e+15,2.1499e+15,2.1956e+15,2.2026e+15,2.1775e+15,2.128e+15,2.0619e+15,1.9861e+15,1.9063e+15,1.8265e+15,1.7472e+15,1.6492e+15,1.5379e+15,1.4143e+15,1.2805e+15,1.1401e+15,9.9724e+14,8.5687e+14,7.2381e+14,6.0222e+14,4.9509e+14,4.0399e+14,3.2912e+14,2.6952e+14,2.2344e+14,1.8875e+14,1.6322e+14,1.4479e+14,1.317e+14,1.2251e+14
0.4008,1.6423e+14,2.0024e+14,2.4586e+14,3.0232e+14,3.6723e+14,4.3233e+14,4.8769e+14,5.2678e+14,5.4971e+14,5.619e+14,5.699e+14,5.7822e+14,5.8858e+14,6.0061e+14,6.13e+14,6.2425e+14,6.3323e+14,6.393e+14,6.4233e+14,6.4254e+14,6.4038e+14,6.362e+14,6.2853e+14,6.1666e+14,5.9969e+14,5.7691e+14,5.4792e+14,5.1288e+14,4.726e+14,4.2852e+14,3.8262e+14,3.3705e+14,2.9389e+14,2.5479e+14,2.2081e+14,1.9241e+14,1.6949e+14,1.5156e+14,1.3789e+14,1.2769e+14,1.2023e+14
0.501,1.4749e+14,1.674e+14,1.9203e+14,2.1438e+14,2.3173e+14,2.4084e+14,2.4121e+14,2.3581e+14,2.289e+14,2.2351e+14,2.2067e+14,2.2015e+14,2.2142e+14,2.2404e+14,2.2766e+14,2.3201e+14,2.3677e+14,2.4167e+14,2.4643e+14,2.5086e+14,2.5485e+14,2.5841e+14,2.6229e+14,2.6598e+14,2.6909e+14,2.711e+14,2.7139e+14,2.6933e+14,2.6435e+14,2.5616e+14,2.448e+14,2.3074e+14,2.1481e+14,1.9804e+14,1.8149e+14,1.6606e+14,1.5237e+14,1.4075e+14,1.3124e+14,1.2371e+14,1.1789e+14
0.6012,1.3404e+14,1.4361e+14,1.5371e+14,1.6056e+14,1.6266e+14,1.612e+14,1.5852e+14,1.5668e+14,1.5632e+14,1.5693e+14,1.5776e+14,1.5839e+14,1.5877e+14,1.5903e+14,1.5932e+14,1.5974e+14,1.6032e+14,1.6106e+14,1.6192e+14,1.6285e+14,1.6381e+14,1.648e+14,1.6606e+14,1.6754e+14,1.6921e+14,1.71e+14,1.7277e+14,1.7429e+14,1.7523e+14,1.7524e+14,1.7393e+14,1.7107e+14,1.6658e+14,1.6065e+14,1.5368e+14,1.4617e+14,1.3868e+14,1.3164e+14,1.2538e+14,1.2005e+14,1.1566e+14
0.7014,1.2435e+14,1.2886e+14,1.319e+14,1.3386e+14,1.3441e+14,1.3477e+14,1.3584e+14,1.3749e+14,1.3911e+14,1.4017e+14,1.4051e+14,1.4031e+14,1.3985e+14,1.3938e+14,1.3905e+14,1.3889e+14,1.389e+14,1.3902e+14,1.3921e+14,1.3945e+14,1.397e+14,1.3995e+14,1.4027e+14,1.4063e+14,1.4102e+14,1.4145e+14,1.4188e+14,1.423e+14,1.4266e+14,1.4286e+14,1.4275e+14,1.4217e+14,1.4093e+14,1.3892e+14,1.361e+14,1.3262e+14,1.2868e+14,1.2458e+14,1.2058e+14,1.1689e+14,1.1365e+14
0.8016,1.18e+14,1.2023e+14,1.2166e+14,1.2293e+14,1.2441e+14,1.2621e+14,1.2807e+14,1.295e+14,1.3015e+14,1.2998e+14,1.2922e+14,1.2821e+14,1.2726e+14,1.2655e+14,1.2614e+14,1.26e+14,1.2608e+14,1.2631e+14,1.2661e+14,1.2696e+14,1.2731e+14,1.2766e+14,1.2807e+14,1.2851e+14,1.2894e+14,1.2935e+14,1.2967e+14,1.2988e+14,1.2995e+14,1.2984e+14,1.2956e+14,1.2908e+14,1.2835e+14,1.2731e+14,1.259e+14,1.2408e+14,1.2189e+14,1.1944e+14,1.1686e+14,1.1432e+14,1.1193e+14
