NaN,-2.5401,-2.2606,-2.0076,-1.7787,-1.5716,-1.3842,-1.2147,-1.0612,-0.92242,-0.79681,-0.68315,-0.5803,-0.48725,-0.40305,-0.32686,-0.25792,-0.19554,-0.1391,-0.088028,-0.041817,-3.9757e-06,0.038898,0.084801,0.13553,0.1916,0.25356,0.32204,0.39773,0.48137,0.57381,0.67597,0.78887,0.91365,1.0516,1.204,1.3724,1.5585,1.7643,1.9916,2.2429,2.5206
0,1.7758e+13,2.1603e+13,2.6497e+13,3.2298e+13,3.8885e+13,4.5977e+13,5.3104e+13,5.964e+13,6.4934e+13,6.8513e+13,7.0251e+13,7.0387e+13,6.9394e+13,6.7775e+13,6.5927e+13,6.4089e+13,6.2377e+13,6.0825e+13,5.9431e+13,5.8177e+13,5.7043e+13,5.5986e+13,5.4729e+13,5.3324e+13,5.1744e+13,4.9963e+13,4.7953e+13,4.57e+13,4.3199e+13,4.0465e+13,3.7533e+13,3.4457e+13,3.1302e+13,2.814e+13,2.5041e+13,2.2067e+13,1.9269e+13,1.6684e+13,1.4335e+13,1.2233e+13,1.0377e+13
0.1002,1.7711e+13,2.1499e+13,2.6348e+13,3.2112e+13,3.8694e+13,4.586e+13,5.3198e+13,6.0137e+13,6.6041e+13,7.0376e+13,7.2891e+13,7.3683e+13,7.3123e+13,7.1688e+13,6.9802e+13,6.7771e+13,6.5773e+13,6.3896e+13,6.2171e+13,6.0604e+13,5.9186e+13,5.787e+13,5.6321e+13,5.4617e+13,5.2742e+13,5.068e+13,4.8418e+13,4.5948e+13,4.3275e+13,4.0414e+13,3.7399e+13,3.4277e+13,3.1105e+13,2.7948e+13,2.4867e+13,2.1917e+13,1.9146e+13,1.6586e+13,1.426e+13,1.2177e+13,1.0336e+13
0.2004,1.7568e+13,2.131e+13,2.6072e+13,3.1751e+13,3.8288e+13,4.5511e+13,5.3096e+13,6.0559e+13,6.7298e+13,7.2718e+13,7.6394e+13,7.8209e+13,7.8362e+13,7.7262e+13,7.537e+13,7.3078e+13,7.0667e+13,6.8307e+13,6.6091e+13,6.4056e+13,6.2213e+13,6.051e+13,5.8526e+13,5.6376e+13,5.4063e+13,5.1588e+13,4.8956e+13,4.6173e+13,4.3253e+13,4.0215e+13,3.7088e+13,3.391e+13,3.0727e+13,2.7589e+13,2.4547e+13,2.1646e+13,1.8924e+13,1.6412e+13,1.4127e+13,1.2078e+13,1.0263e+13
0.3006,1.7333e+13,2.1029e+13,2.5654e+13,3.118e+13,3.7578e+13,4.4733e+13,5.2408e+13,6.0205e+13,6.7583e+13,7.3921e+13,7.8667e+13,8.1505e+13,8.2451e+13,8.1811e+13,8.0041e+13,7.7605e+13,7.4874e+13,7.2103e+13,6.9447e+13,6.6984e+13,6.4746e+13,6.2679e+13,6.0283e+13,5.771e+13,5.4978e+13,5.2108e+13,4.9124e+13,4.6048e+13,4.2903e+13,3.9712e+13,3.65e+13,3.3297e+13,3.0134e+13,2.7047e+13,2.4075e+13,2.125e+13,1.8605e+13,1.6161e+13,1.3935e+13,1.1935e+13,1.0158e+13
0.4008,1.7009e+13,2.0647e+13,2.5079e+13,3.0362e+13,3.6475e+13,4.3335e+13,5.0749e+13,5.8385e+13,6.5764e+13,7.231e+13,7.7466e+13,8.0849e+13,8.2363e+13,8.2207e+13,8.0775e+13,7.8515e+13,7.5824e+13,7.2996e+13,7.0223e+13,6.7613e+13,6.5219e+13,6.2997e+13,6.0411e+13,5.7633e+13,5.4691e+13,5.1619e+13,4.8454e+13,4.5233e+13,4.1989e+13,3.8749e+13,3.5538e+13,3.2379e+13,2.9294e+13,2.6307e+13,2.3444e+13,2.073e+13,1.8188e+13,1.5836e+13,1.3687e+13,1.1749e+13,1.0023e+13
0.501,1.6601e+13,2.0153e+13,2.4335e+13,2.927e+13,3.4926e+13,4.1206e+13,4.7919e+13,5.4758e+13,6.1314e+13,6.7127e+13,7.1774e+13,7.4965e+13,7.6614e+13,7.6844e+13,7.593e+13,7.4213e+13,7.2019e+13,6.9611e+13,6.7174e+13,6.4827e+13,6.2635e+13,6.0571e+13,5.814e+13,5.5498e+13,5.2673e+13,4.9702e+13,4.6628e+13,4.3498e+13,4.035e+13,3.7222e+13,3.4139e+13,3.1123e+13,2.8192e+13,2.5364e+13,2.2657e+13,2.0088e+13,1.7677e+13,1.5438e+13,1.3385e+13,1.1524e+13,9.8579e+12
0.6012,1.6117e+13,1.9535e+13,2.3414e+13,2.7904e+13,3.2936e+13,3.8375e+13,4.4e+13,4.9518e+13,5.46e+13,5.8956e+13,6.238e+13,6.4778e+13,6.6155e+13,6.6593e+13,6.6235e+13,6.5264e+13,6.3872e+13,6.2234e+13,6.049e+13,5.8742e+13,5.7057e+13,5.5429e+13,5.3465e+13,5.1278e+13,4.8885e+13,4.6316e+13,4.3611e+13,4.0813e+13,3.797e+13,3.5122e+13,3.2301e+13,2.9532e+13,2.6836e+13,2.4226e+13,2.172e+13,1.9332e+13,1.7078e+13,1.4974e+13,1.3032e+13,1.1261e+13,9.6646e+12
0.7014,1.5562e+13,1.8788e+13,2.2324e+13,2.6287e+13,3.057e+13,3.499e+13,3.9296e+13,4.3215e+13,4.6521e+13,4.9107e+13,5.1007e+13,5.2332e+13,5.3198e+13,5.3669e+13,5.3775e+13,5.354e+13,5.3012e+13,5.2258e+13,5.1351e+13,5.0359e+13,4.9338e+13,4.83e+13,4.6986e+13,4.5453e+13,4.3703e+13,4.1747e+13,3.9611e+13,3.7334e+13,3.4959e+13,3.2529e+13,3.0083e+13,2.765e+13,2.5255e+13,2.2917e+13,2.0651e+13,1.8473e+13,1.6401e+13,1.445e+13,1.2633e+13,1.0962e+13,9.445e+12
0.8016,1.4945e+13,1.7915e+13,2.108e+13,2.4464e+13,2.7931e+13,3.1256e+13,3.4179e+13,3.647e+13,3.802e+13,3.8903e+13,3.9351e+13,3.9634e+13,3.9942e+13,4.0326e+13,4.0731e+13,4.1069e+13,4.127e+13,4.1305e+13,4.118e+13,4.0923e+13,4.0569e+13,4.0138e+13,3.9515e+13,3.8698e+13,3.7669e+13,3.642e+13,3.4959e+13,3.3308e+13,3.15e+13,2.9577e+13,2.758e+13,2.5544e+13,2.35e+13,2.1469e+13,1.9473e+13,1.7529e+13,1.5657e+13,1.3872e+13,1.2192e+13,1.0632e+13,9.2012e+12
