NaN	-2.5401	-2.2606	-2.0076	-1.7787	-1.5716	-1.3842	-1.2147	-1.0612	-0.92242	-0.79681	-0.68315	-0.5803	-0.48725	-0.40305	-0.32686	-0.25792	-0.19554	-0.1391	-0.088028	-0.041817	-3.98E-06	0.038898	0.084801	0.13553	0.1916	0.25356	0.32204	0.39773	0.48137	0.57381	0.67597	0.78887	0.91365	1.0516	1.204	1.3724	1.5585	1.7643	1.9916	2.2429	2.5206
0	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
0.1002	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.01E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
0.2004	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
0.3006	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
0.4008	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
0.501	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
0.6012	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
0.7014	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
0.8016	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
0.9018	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
1.002	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
1.1022	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
1.2024	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
1.3026	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
1.4028	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
1.503	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14	1.00E+14
