NaN,-2.5401,-2.2606,-2.0076,-1.7787,-1.5716,-1.3842,-1.2147,-1.0612,-0.92242,-0.79681,-0.68315,-0.5803,-0.48725,-0.40305,-0.32686,-0.25792,-0.19554,-0.1391,-0.088028,-0.041817,-3.9757e-06,0.038898,0.084801,0.13553,0.1916,0.25356,0.32204,0.39773,0.48137,0.57381,0.67597,0.78887,0.91365,1.0516,1.204,1.3724,1.5585,1.7643,1.9916,2.2429,2.5206
0,1.7758e+13,2.1543e+13,2.6319e+13,3.207e+13,3.8818e+13,4.6526e+13,5.5084e+13,6.4283e+13,7.3803e+13,8.3208e+13,9.1974e+13,9.9567e+13,1.0555e+14,1.0971e+14,1.1204e+14,1.1278e+14,1.1225e+14,1.108e+14,1.0876e+14,1.0639e+14,1.0387e+14,1.0126e+14,9.7926e+13,9.4006e+13,8.95e+13,8.444e+13,7.8893e+13,7.2963e+13,6.6779e+13,6.0488e+13,5.4241e+13,4.8176e+13,4.241e+13,3.703e+13,3.2093e+13,2.7628e+13,2.3639e+13,2.0115e+13,1.703e+13,1.4351e+13,1.2044e+13
0.1002,1.7711e+13,2.1447e+13,2.6193e+13,3.1911e+13,3.8636e+13,4.634e+13,5.4921e+13,6.4167e+13,7.3734e+13,8.3152e+13,9.1862e+13,9.9312e+13,1.0508e+14,1.0899e+14,1.1108e+14,1.1161e+14,1.1093e+14,1.0938e+14,1.0728e+14,1.0488e+14,1.0236e+14,9.9764e+13,9.6465e+13,9.2602e+13,8.8175e+13,8.3213e+13,7.7781e+13,7.1975e+13,6.592e+13,5.9757e+13,5.3629e+13,4.7673e+13,4.2002e+13,3.6704e+13,3.1836e+13,2.7427e+13,2.3485e+13,1.9998e+13,1.6942e+13,1.4286e+13,1.1997e+13
0.2004,1.7568e+13,2.1269e+13,2.5952e+13,3.1597e+13,3.8248e+13,4.5888e+13,5.4416e+13,6.3604e+13,7.3074e+13,8.2307e+13,9.0711e+13,9.774e+13,1.0302e+14,1.0645e+14,1.0813e+14,1.0837e+14,1.0749e+14,1.0586e+14,1.0375e+14,1.0139e+14,9.8949e+13,9.6457e+13,9.3302e+13,8.9622e+13,8.5413e+13,8.07e+13,7.5539e+13,7.0014e+13,6.4239e+13,5.8343e+13,5.2462e+13,4.6724e+13,4.1241e+13,3.6101e+13,3.1364e+13,2.7062e+13,2.3205e+13,1.9785e+13,1.6783e+13,1.4169e+13,1.1912e+13
0.3006,1.7333e+13,2.1004e+13,2.5579e+13,3.1087e+13,3.7568e+13,4.5003e+13,5.3271e+13,6.2111e+13,7.1103e+13,7.9694e+13,8.7305e+13,9.3458e+13,9.7895e+13,1.0061e+14,1.0178e+14,1.0172e+14,1.0075e+14,9.9169e+13,9.7216e+13,9.5075e+13,9.2877e+13,9.0646e+13,8.7828e+13,8.4542e+13,8.0775e+13,7.6542e+13,7.1881e+13,6.6859e+13,6.157e+13,5.6128e+13,5.0654e+13,4.5271e+13,4.009e+13,3.5199e+13,3.0664e+13,2.6524e+13,2.2796e+13,1.9477e+13,1.6554e+13,1.4001e+13,1.1789e+13
0.4008,1.7009e+13,2.0638e+13,2.5052e+13,3.0335e+13,3.6507e+13,4.352e+13,5.1208e+13,5.9261e+13,6.7222e+13,7.4559e+13,8.0781e+13,8.5564e+13,8.8817e+13,9.0652e+13,9.1306e+13,9.1054e+13,9.0157e+13,8.8832e+13,8.725e+13,8.5538e+13,8.3786e+13,8.2007e+13,7.9751e+13,7.7099e+13,7.4031e+13,7.0538e+13,6.6637e+13,6.2369e+13,5.78e+13,5.3022e+13,4.8141e+13,4.327e+13,3.8518e+13,3.3979e+13,2.9726e+13,2.581e+13,2.2256e+13,1.9074e+13,1.6255e+13,1.3782e+13,1.1631e+13
0.501,1.6601e+13,2.0159e+13,2.4351e+13,2.9307e+13,3.5006e+13,4.1344e+13,4.8095e+13,5.4899e+13,6.1301e+13,6.6854e+13,7.1236e+13,7.4339e+13,7.6252e+13,7.7188e+13,7.7391e+13,7.7073e+13,7.6399e+13,7.5492e+13,7.4439e+13,7.3306e+13,7.2142e+13,7.0947e+13,6.941e+13,6.7569e+13,6.5387e+13,6.2836e+13,5.9904e+13,5.66e+13,5.2957e+13,4.9036e+13,4.4922e+13,4.0715e+13,3.652e+13,3.2437e+13,2.8548e+13,2.4918e+13,2.1587e+13,1.8575e+13,1.5887e+13,1.3513e+13,1.1436e+13
0.6012,1.6117e+13,1.9551e+13,2.3463e+13,2.7989e+13,3.3056e+13,3.8493e+13,4.4016e+13,4.9242e+13,5.3773e+13,5.7306e+13,5.9733e+13,6.116e+13,6.1824e+13,6.1988e+13,6.186e+13,6.157e+13,6.1186e+13,6.0737e+13,6.024e+13,5.9706e+13,5.9145e+13,5.8551e+13,5.7758e+13,5.676e+13,5.5513e+13,5.3969e+13,5.209e+13,4.9851e+13,4.7248e+13,4.4308e+13,4.1085e+13,3.7659e+13,3.4128e+13,3.0591e+13,2.7141e+13,2.3856e+13,2.0792e+13,1.7985e+13,1.5452e+13,1.3196e+13,1.1207e+13
0.7014,1.5562e+13,1.8808e+13,2.2389e+13,2.64e+13,3.0711e+13,3.5098e+13,3.9236e+13,4.2768e+13,4.5396e+13,4.6999e+13,4.7679e+13,4.7707e+13,4.7403e+13,4.702e+13,4.67e+13,4.6491e+13,4.6378e+13,4.6325e+13,4.6297e+13,4.6264e+13,4.6212e+13,4.613e+13,4.5977e+13,4.5718e+13,4.5306e+13,4.4686e+13,4.3797e+13,4.2588e+13,4.1021e+13,3.9084e+13,3.6797e+13,3.4213e+13,3.141e+13,2.8483e+13,2.553e+13,2.2639e+13,1.9882e+13,1.731e+13,1.4956e+13,1.2834e+13,1.0945e+13
0.8016,1.4945e+13,1.7934e+13,2.1147e+13,2.4581e+13,2.807e+13,3.1347e+13,3.409e+13,3.6002e+13,3.6927e+13,3.6927e+13,3.6272e+13,3.5327e+13,3.4416e+13,3.3736e+13,3.3351e+13,3.3238e+13,3.3332e+13,3.3558e+13,3.3853e+13,3.4168e+13,3.4471e+13,3.4753e+13,3.5064e+13,3.5356e+13,3.5588e+13,3.5702e+13,3.5632e+13,3.5308e+13,3.4666e+13,3.3659e+13,3.2272e+13,3.0522e+13,2.8464e+13,2.6177e+13,2.3755e+13,2.1291e+13,1.8871e+13,1.6559e+13,1.4403e+13,1.243e+13,1.0652e+13
