NaN,-2.5401,-2.2606,-2.0076,-1.7787,-1.5716,-1.3842,-1.2147,-1.0612,-0.92242,-0.79681,-0.68315,-0.5803,-0.48725,-0.40305,-0.32686,-0.25792,-0.19554,-0.1391,-0.088028,-0.041817,-3.9757e-06,0.038898,0.084801,0.13553,0.1916,0.25356,0.32204,0.39773,0.48137,0.57381,0.67597,0.78887,0.91365,1.0516,1.204,1.3724,1.5585,1.7643,1.9916,2.2429,2.5206
0,2.1959e+14,2.9877e+14,4.7734e+14,8.58e+14,1.6673e+15,3.3415e+15,6.6099e+15,1.2436e+16,2.1614e+16,3.4006e+16,4.7942e+16,6.0553e+16,6.9113e+16,7.2338e+16,7.067e+16,6.5606e+16,5.8813e+16,5.1597e+16,4.4758e+16,3.8682e+16,3.3481e+16,2.9008e+16,2.4262e+16,1.9727e+16,1.5563e+16,1.1898e+16,8.8138e+15,6.3347e+15,4.4303e+15,3.0295e+15,2.0396e+15,1.3641e+15,9.1655e+14,6.2654e+14,4.4148e+14,3.2428e+14,2.5008e+14,2.0278e+14,1.7221e+14,1.5207e+14,1.3849e+14
0.1002,2.1639e+14,2.8967e+14,4.4714e+14,7.7287e+14,1.4416e+15,2.7775e+15,5.3033e+15,9.6895e+15,1.6472e+16,2.5533e+16,3.5677e+16,4.4853e+16,5.1092e+16,5.3454e+16,5.2258e+16,4.8591e+16,4.3669e+16,3.8437e+16,3.3475e+16,2.9058e+16,2.527e+16,2.2003e+16,1.8524e+16,1.5183e+16,1.2095e+16,9.354e+15,7.0236e+15,5.1268e+15,3.6484e+15,2.5431e+15,1.7477e+15,1.1946e+15,8.2077e+14,5.7362e+14,4.1274e+14,3.0887e+14,2.4189e+14,1.9845e+14,1.6992e+14,1.5086e+14,1.3784e+14
0.2004,2.0755e+14,2.7363e+14,3.9927e+14,6.4403e+14,1.1131e+15,1.9848e+15,3.5208e+15,6.0242e+15,9.6997e+15,1.4428e+16,1.9602e+16,2.424e+16,2.7409e+16,2.8662e+16,2.8147e+16,2.6385e+16,2.3965e+16,2.1355e+16,1.8845e+16,1.6582e+16,1.4616e+16,1.2899e+16,1.1045e+16,9.2332e+15,7.5247e+15,5.973e+15,4.6183e+15,3.4825e+15,2.5677e+15,1.859e+15,1.3297e+15,9.4711e+14,6.7814e+14,4.9328e+14,3.6829e+14,2.8462e+14,2.2878e+14,1.914e+14,1.6614e+14,1.4884e+14,1.3676e+14
0.3006,1.951e+14,2.5083e+14,3.423e+14,5.0292e+14,7.7809e+14,1.2303e+15,1.9312e+15,2.9392e+15,4.2621e+15,5.8175e+15,7.4191e+15,8.8168e+15,9.7888e+15,1.0229e+16,1.0171e+16,9.7396e+15,9.0862e+15,8.3388e+15,7.5856e+15,6.8776e+15,6.239e+15,5.6615e+15,5.0144e+15,4.355e+15,3.7037e+15,3.0814e+15,2.5077e+15,1.9978e+15,1.5612e+15,1.2008e+15,9.1356e+14,6.9204e+14,5.2609e+14,4.0476e+14,3.1777e+14,2.5622e+14,2.13e+14,1.827e+14,1.6137e+14,1.4622e+14,1.3532e+14
0.4008,1.8149e+14,2.2322e+14,2.8517e+14,3.7776e+14,5.1256e+14,6.9713e+14,9.32e+14,1.209e+15,1.5125e+15,1.8222e+15,2.1138e+15,2.3611e+15,2.5422e+15,2.6458e+15,2.6747e+15,2.6416e+15,2.5642e+15,2.4595e+15,2.3414e+15,2.22e+15,2.1016e+15,1.987e+15,1.8492e+15,1.6974e+15,1.5345e+15,1.3644e+15,1.1923e+15,1.024e+15,8.6494e+14,7.2002e+14,5.9266e+14,4.846e+14,3.9588e+14,3.2516e+14,2.7019e+14,2.2832e+14,1.9689e+14,1.735e+14,1.5616e+14,1.4328e+14,1.3366e+14
0.501,1.6882e+14,1.9673e+14,2.3602e+14,2.8511e+14,3.4413e+14,4.105e+14,4.8087e+14,5.5333e+14,6.2734e+14,7.0102e+14,7.6934e+14,8.2575e+14,8.6548e+14,8.8752e+14,8.9404e+14,8.8875e+14,8.7545e+14,8.5725e+14,8.3647e+14,8.1468e+14,7.9291e+14,7.712e+14,7.4412e+14,7.1276e+14,6.7695e+14,6.367e+14,5.9233e+14,5.4451e+14,4.9436e+14,4.4336e+14,3.9324e+14,3.4574e+14,3.0233e+14,2.6405e+14,2.3136e+14,2.0423e+14,1.8225e+14,1.6475e+14,1.5099e+14,1.4025e+14,1.319e+14
0.6012,1.583e+14,1.7698e+14,2.0047e+14,2.2739e+14,2.5639e+14,2.8749e+14,3.2163e+14,3.5941e+14,3.9925e+14,4.3716e+14,4.6865e+14,4.9104e+14,5.0409e+14,5.0918e+14,5.0825e+14,5.0312e+14,4.9528e+14,4.8588e+14,4.7578e+14,4.6558e+14,4.5566e+14,4.4599e+14,4.3418e+14,4.2084e+14,4.0596e+14,3.8956e+14,3.7171e+14,3.525e+14,3.3205e+14,3.1056e+14,2.8834e+14,2.6587e+14,2.4372e+14,2.2255e+14,2.0295e+14,1.8537e+14,1.7005e+14,1.5704e+14,1.4621e+14,1.3733e+14,1.3013e+14
0.7014,1.5026e+14,1.638e+14,1.7881e+14,1.9625e+14,2.1562e+14,2.3741e+14,2.614e+14,2.8573e+14,3.0734e+14,3.236e+14,3.3372e+14,3.3877e+14,3.406e+14,3.4076e+14,3.4007e+14,3.388e+14,3.3697e+14,3.3459e+14,3.3171e+14,3.2844e+14,3.2493e+14,3.2119e+14,3.1624e+14,3.1017e+14,3.0288e+14,2.9432e+14,2.8453e+14,2.7363e+14,2.6181e+14,2.4928e+14,2.3625e+14,2.2292e+14,2.0952e+14,1.963e+14,1.8353e+14,1.7151e+14,1.6048e+14,1.5062e+14,1.42e+14,1.3463e+14,1.2843e+14
0.8016,1.4436e+14,1.5492e+14,1.6648e+14,1.7973e+14,1.9465e+14,2.105e+14,2.2561e+14,2.377e+14,2.4501e+14,2.4734e+14,2.461e+14,2.4341e+14,2.41e+14,2.3972e+14,2.3965e+14,2.4045e+14,2.4167e+14,2.4294e+14,2.4399e+14,2.4471e+14,2.4508e+14,2.4511e+14,2.447e+14,2.4365e+14,2.4177e+14,2.3886e+14,2.3477e+14,2.2945e+14,2.2294e+14,2.1539e+14,2.0702e+14,1.9809e+14,1.8885e+14,1.7954e+14,1.7036e+14,1.615e+14,1.5313e+14,1.4539e+14,1.384e+14,1.3221e+14,1.2683e+14
