NaN,-14.212,-13.043,-11.95,-10.927,-9.9699,-9.0746,-8.2371,-7.4537,-6.7207,-6.035,-5.3936,-4.7935,-4.2321,-3.7069,-3.2156,-2.7559,-2.326,-1.9237,-1.5474,-1.1953,-0.86601,-0.55791,-0.26968,-3.9113e-05,0.2143,0.49871,0.80273,1.1277,1.4751,1.8464,2.2433,2.6676,3.1212,3.606,4.1242,4.6782,5.2703,5.9033,6.5799,7.3031,8.0762,8.9027,9.786,10.73,11.74,12.819,13.972
0,1.7463e+16,2.5903e+16,3.9144e+16,5.9852e+16,9.2102e+16,1.4206e+17,2.19e+17,3.3676e+17,5.161e+17,7.8848e+17,1.2031e+18,1.8404e+18,2.8416e+18,4.4737e+18,7.2839e+18,1.248e+19,2.2887e+19,4.5192e+19,9.3541e+19,1.8623e+20,3.1038e+20,3.8845e+20,3.6684e+20,2.8339e+20,2.0687e+20,1.2284e+20,6.6018e+19,3.4113e+19,1.7871e+19,9.7892e+18,5.6615e+18,3.4447e+18,2.1835e+18,1.426e+18,9.499e+17,6.4029e+17,4.3426e+17,2.9527e+17,2.0087e+17,1.3663e+17,9.2975e+16,6.3378e+16,4.338e+16,2.9913e+16,2.0872e+16,1.4818e+16,1.0771e+16
0.21299,1.6767e+16,2.465e+16,3.6901e+16,5.5869e+16,8.509e+16,1.2985e+17,1.9798e+17,3.0106e+17,4.5632e+17,6.8978e+17,1.0421e+18,1.5805e+18,2.4235e+18,3.7966e+18,6.164e+18,1.055e+19,1.9339e+19,3.8129e+19,7.8667e+19,1.5622e+20,2.6058e+20,3.2541e+20,3.0237e+20,2.2733e+20,1.6258e+20,9.5261e+19,5.1402e+19,2.6951e+19,1.4358e+19,7.9811e+18,4.6718e+18,2.8721e+18,1.8384e+18,1.2126e+18,8.1621e+17,5.5624e+17,3.8156e+17,2.6243e+17,1.8057e+17,1.242e+17,8.5421e+16,5.8823e+16,4.0653e+16,2.8289e+16,1.9909e+16,1.4249e+16,1.0436e+16
0.42597,1.5592e+16,2.2553e+16,3.3184e+16,4.9332e+16,7.3702e+16,1.1022e+17,1.6456e+17,2.449e+17,3.6318e+17,5.3728e+17,7.9518e+17,1.1834e+18,1.7847e+18,2.7582e+18,4.4309e+18,7.5185e+18,1.3656e+19,2.6566e+19,5.375e+19,1.0453e+20,1.7207e+20,2.1293e+20,1.9371e+20,1.4107e+20,9.8791e+19,5.7508e+19,3.1634e+19,1.7163e+19,9.4787e+18,5.4362e+18,3.2646e+18,2.0509e+18,1.3392e+18,9.0084e+17,6.1871e+17,4.3051e+17,3.0165e+17,2.1194e+17,1.4893e+17,1.0455e+17,7.3325e+16,5.1441e+16,3.6181e+16,2.5599e+16,1.83e+16,1.329e+16,9.8673e+15
0.63896,1.4058e+16,1.9854e+16,2.8473e+16,4.1182e+16,5.975e+16,8.6617e+16,1.2513e+17,1.799e+17,2.5742e+17,3.6725e+17,5.2426e+17,7.5343e+17,1.0997e+18,1.6491e+18,2.5766e+18,4.2523e+18,7.4763e+18,1.3916e+19,2.6498e+19,4.8002e+19,7.4422e+19,8.9189e+19,8.0288e+19,5.8562e+19,4.1497e+19,2.5002e+19,1.4544e+19,8.4351e+18,4.971e+18,3.0146e+18,1.8951e+18,1.2369e+18,8.3544e+17,5.8034e+17,4.115e+17,2.9569e+17,2.1399e+17,1.5525e+17,1.1258e+17,8.1461e+16,5.8811e+16,4.2407e+16,3.0609e+16,2.2189e+16,1.6228e+16,1.204e+16,9.116e+15
0.85195,1.2313e+16,1.6845e+16,2.3334e+16,3.2505e+16,4.5284e+16,6.2828e+16,8.6575e+16,1.1833e+17,1.605e+17,2.165e+17,2.9178e+17,3.9567e+17,5.4518e+17,7.7247e+17,1.1397e+18,1.7683e+18,2.8866e+18,4.8724e+18,8.1477e+18,1.2645e+19,1.7021e+19,1.8977e+19,1.7413e+19,1.3746e+19,1.0574e+19,7.1322e+18,4.6572e+18,3.025e+18,1.9795e+18,1.3146e+18,8.9123e+17,6.1926e+17,4.4135e+17,3.2186e+17,2.3902e+17,1.797e+17,1.3598e+17,1.0307e+17,7.7988e+16,5.8787e+16,4.4125e+16,3.3008e+16,2.4661e+16,1.8466e+16,1.3919e+16,1.0619e+16,8.2477e+15
1.0649,1.051e+16,1.3817e+16,1.8316e+16,2.4309e+16,3.2114e+16,4.2034e+16,5.4343e+16,6.9293e+16,8.7183e+16,1.0853e+17,1.3439e+17,1.669e+17,2.1008e+17,2.7122e+17,3.6289e+17,5.0513e+17,7.2432e+17,1.0376e+18,1.4112e+18,1.7311e+18,1.8899e+18,1.9069e+18,1.8441e+18,1.7032e+18,1.5287e+18,1.255e+18,9.8115e+17,7.5019e+17,5.699e+17,4.3273e+17,3.2944e+17,2.5238e+17,1.9528e+17,1.5291e+17,1.211e+17,9.6718e+16,7.7565e+16,6.219e+16,4.9673e+16,3.9432e+16,3.1086e+16,2.4355e+16,1.9002e+16,1.4813e+16,1.1591e+16,9.1513e+15,7.3318e+15
1.2779,8.7865e+15,1.102e+16,1.3855e+16,1.7334e+16,2.1443e+16,2.6091e+16,3.1112e+16,3.6289e+16,4.142e+16,4.6406e+16,5.1351e+16,5.6644e+16,6.3001e+16,7.1464e+16,8.3286e+16,9.9447e+16,1.1925e+17,1.3797e+17,1.4664e+17,1.3995e+17,1.2551e+17,1.1708e+17,1.2076e+17,1.32e+17,1.4063e+17,1.4489e+17,1.3991e+17,1.2939e+17,1.1739e+17,1.0555e+17,9.4012e+16,8.2774e+16,7.2136e+16,6.2472e+16,5.3972e+16,4.6595e+16,4.0164e+16,3.4478e+16,2.939e+16,2.4822e+16,2.075e+16,1.7178e+16,1.4109e+16,1.1537e+16,9.4315e+15,7.7488e+15,6.4326e+15
1.4909,7.2483e+15,8.6254e+15,1.0215e+16,1.1948e+16,1.3706e+16,1.5335e+16,1.6667e+16,1.7567e+16,1.7978e+16,1.7953e+16,1.7648e+16,1.7287e+16,1.7106e+16,1.7295e+16,1.7923e+16,1.8832e+16,1.9482e+16,1.9024e+16,1.6982e+16,1.4084e+16,1.1751e+16,1.0859e+16,1.1544e+16,1.3494e+16,1.56e+16,1.8276e+16,2.0172e+16,2.1141e+16,2.1673e+16,2.2217e+16,2.2843e+16,2.3312e+16,2.3358e+16,2.289e+16,2.1999e+16,2.0834e+16,1.951e+16,1.808e+16,1.6567e+16,1.4986e+16,1.3369e+16,1.1766e+16,1.0233e+16,8.8216e+15,7.569e+15,6.4951e+15,5.603e+15
1.7039,5.9594e+15,6.7177e+15,7.4797e+15,8.1647e+15,8.681e+15,8.9486e+15,8.9266e+15,8.6351e+15,8.1584e+15,7.624e+15,7.1664e+15,6.8928e+15,6.8623e+15,7.0737e+15,7.4459e+15,7.7827e+15,7.7809e+15,7.2038e+15,6.1686e+15,5.1262e+15,4.4481e+15,4.2274e+15,4.4314e+15,5.0046e+15,5.676e+15,6.632e+15,7.3802e+15,7.7103e+15,7.7247e+15,7.6627e+15,7.7248e+15,7.9985e+15,8.4379e+15,8.9121e+15,9.2978e+15,9.535e+15,9.6181e+15,9.56e+15,9.3684e+15,9.0451e+15,8.5955e+15,8.0378e+15,7.4036e+15,6.733e+15,6.0673e+15,5.4412e+15,4.8792e+15
1.9169,4.9426e+15,5.2998e+15,5.5829e+15,5.7446e+15,5.7535e+15,5.6092e+15,5.3501e+15,5.0467e+15,4.7808e+15,4.6211e+15,4.6068e+15,4.7442e+15,5.0086e+15,5.3394e+15,5.6253e+15,5.7031e+15,5.427e+15,4.8139e+15,4.0948e+15,3.5319e+15,3.2281e+15,3.1509e+15,3.2557e+15,3.538e+15,3.903e+15,4.5126e+15,5.1178e+15,5.4953e+15,5.5758e+15,5.4469e+15,5.2346e+15,5.0462e+15,4.9568e+15,4.9929e+15,5.1289e+15,5.3124e+15,5.4966e+15,5.6526e+15,5.763e+15,5.8132e+15,5.7892e+15,5.6823e+15,5.4938e+15,5.2366e+15,4.932e+15,4.6053e+15,4.2803e+15
