NaN,-14.212,-13.043,-11.95,-10.927,-9.9699,-9.0746,-8.2371,-7.4537,-6.7207,-6.035,-5.3936,-4.7935,-4.2321,-3.7069,-3.2156,-2.7559,-2.326,-1.9237,-1.5474,-1.1953,-0.86601,-0.55791,-0.26968,-3.9113e-05,0.2143,0.49871,0.80273,1.1277,1.4751,1.8464,2.2433,2.6676,3.1212,3.606,4.1242,4.6782,5.2703,5.9033,6.5799,7.3031,8.0762,8.9027,9.786,10.73,11.74,12.819,13.972
0,1.8847e+16,2.8223e+16,4.2855e+16,6.5595e+16,1.0074e+17,1.547e+17,2.3691e+17,3.6112e+17,5.4733e+17,8.2488e+17,1.2378e+18,1.8554e+18,2.7946e+18,4.2686e+18,6.7007e+18,1.0998e+19,1.9237e+19,3.6323e+19,7.3276e+19,1.4868e+20,2.6824e+20,3.7525e+20,3.8677e+20,3.1086e+20,2.2829e+20,1.3437e+20,7.1259e+19,3.6464e+19,1.902e+19,1.0421e+19,6.0471e+18,3.698e+18,2.3579e+18,1.5492e+18,1.0379e+18,7.0325e+17,4.7914e+17,3.2702e+17,2.2312e+17,1.5207e+17,1.0356e+17,7.0541e+16,4.8156e+16,3.3037e+16,2.286e+16,1.6031e+16,1.1458e+16
0.21299,1.8065e+16,2.6819e+16,4.0354e+16,6.1175e+16,9.3004e+16,1.4131e+17,2.1403e+17,3.2259e+17,4.8347e+17,7.2067e+17,1.0703e+18,1.5893e+18,2.3745e+18,3.6035e+18,5.6285e+18,9.2007e+18,1.6015e+19,2.9996e+19,5.9687e+19,1.1896e+20,2.1133e+20,2.9287e+20,2.9874e+20,2.3665e+20,1.722e+20,1.013e+20,5.4471e+19,2.847e+19,1.5164e+19,8.4534e+18,4.9727e+18,3.0758e+18,1.9817e+18,1.3156e+18,8.9089e+17,6.1043e+17,4.207e+17,2.9046e+17,2.0045e+17,1.3813e+17,9.5067e+16,6.541e+16,4.5076e+16,3.1199e+16,2.177e+16,1.5386e+16,1.1077e+16
0.42597,1.6744e+16,2.4472e+16,3.621e+16,5.3921e+16,8.0438e+16,1.1979e+17,1.7767e+17,2.6204e+17,3.8413e+17,5.6009e+17,8.1412e+17,1.1848e+18,1.7381e+18,2.5957e+18,3.9981e+18,6.4488e+18,1.1047e+19,2.0199e+19,3.8736e+19,7.3547e+19,1.247e+20,1.6771e+20,1.6848e+20,1.3247e+20,9.6583e+19,5.7961e+19,3.2397e+19,1.7746e+19,9.8761e+18,5.7072e+18,3.4542e+18,2.1873e+18,1.4392e+18,9.7514e+17,6.7412e+17,4.7176e+17,3.3217e+17,2.343e+17,1.6512e+17,1.1612e+17,8.1479e+16,5.7095e+16,4.0029e+16,2.8157e+16,1.9946e+16,1.4297e+16,1.0431e+16
0.63896,1.5021e+16,2.145e+16,3.0957e+16,4.488e+16,6.5051e+16,9.3939e+16,1.3483e+17,1.9209e+17,2.7163e+17,3.8169e+17,5.3464e+17,7.5031e+17,1.0631e+18,1.5365e+18,2.2935e+18,3.5804e+18,5.8961e+18,1.0206e+19,1.8084e+19,3.0983e+19,4.7288e+19,5.9275e+19,5.8665e+19,4.7473e+19,3.6133e+19,2.3313e+19,1.4183e+19,8.4624e+18,5.0831e+18,3.1271e+18,1.9892e+18,1.3118e+18,8.9424e+17,6.2626e+17,4.4723e+17,3.2331e+17,2.3516e+17,1.7129e+17,1.2456e+17,9.027e+16,6.5178e+16,4.6922e+16,3.3739e+16,2.4301e+16,1.7599e+16,1.2879e+16,9.577e+15
0.85195,1.306e+16,1.8082e+16,2.5229e+16,3.5257e+16,4.9104e+16,6.7901e+16,9.299e+16,1.2596e+17,1.688e+17,2.2418e+17,2.9622e+17,3.9183e+17,5.2333e+17,7.1324e+17,1.0031e+18,1.4683e+18,2.2385e+18,3.5e+18,5.4053e+18,7.7994e+18,9.9961e+18,1.1164e+19,1.0964e+19,9.6551e+18,8.1474e+18,6.0907e+18,4.2882e+18,2.9279e+18,1.9796e+18,1.3445e+18,9.2679e+17,6.5248e+17,4.7009e+17,3.4595e+17,2.5889e+17,1.9587e+17,1.4898e+17,1.1336e+17,8.5994e+16,6.4899e+16,4.8693e+16,3.6342e+16,2.7029e+16,2.009e+16,1.4983e+16,1.1266e+16,8.5905e+15
1.0649,1.1035e+16,1.4693e+16,1.9638e+16,2.6172e+16,3.4594e+16,4.516e+16,5.8055e+16,7.3384e+16,9.1233e+16,1.1181e+17,1.3571e+17,1.6433e+17,2.0044e+17,2.4892e+17,3.177e+17,4.1825e+17,5.6301e+17,7.5398e+17,9.5959e+17,1.1087e+18,1.1534e+18,1.1356e+18,1.1228e+18,1.1167e+18,1.0886e+18,9.9793e+17,8.5651e+17,7.005e+17,5.5682e+17,4.3589e+17,3.3903e+17,2.6389e+17,2.0672e+17,1.6348e+17,1.3051e+17,1.049e+17,8.4547e+16,6.8031e+16,5.4455e+16,4.3256e+16,3.4064e+16,2.6605e+16,2.0644e+16,1.5961e+16,1.2346e+16,9.6015e+15,7.5499e+15
1.2779,9.099e+15,1.1563e+16,1.4667e+16,1.8441e+16,2.2842e+16,2.7738e+16,3.2903e+16,3.8056e+16,4.2925e+16,4.7347e+16,5.1361e+16,5.5269e+16,5.9638e+16,6.524e+16,7.2894e+16,8.3053e+16,9.488e+16,1.0496e+17,1.0769e+17,1.003e+17,8.8083e+16,7.9987e+16,8.0819e+16,8.9594e+16,9.9622e+16,1.1146e+17,1.1757e+17,1.1701e+17,1.1198e+17,1.0446e+17,9.5447e+16,8.5591e+16,7.5614e+16,6.6171e+16,5.7635e+16,5.0072e+16,4.3363e+16,3.7343e+16,3.1886e+16,2.6931e+16,2.2473e+16,1.8532e+16,1.5127e+16,1.2258e+16,9.9005e+15,8.0105e+15,6.5284e+15
1.4909,7.3713e+15,8.8835e+15,1.0613e+16,1.2474e+16,1.4327e+16,1.5991e+16,1.7277e+16,1.8037e+16,1.8216e+16,1.7878e+16,1.7199e+16,1.6419e+16,1.5772e+16,1.5431e+16,1.545e+16,1.5698e+16,1.5783e+16,1.5129e+16,1.3432e+16,1.1174e+16,9.3007e+15,8.4089e+15,8.6057e+15,9.7877e+15,1.1345e+16,1.3838e+16,1.6321e+16,1.8312e+16,1.9857e+16,2.1228e+16,2.2501e+16,2.348e+16,2.3914e+16,2.3725e+16,2.3012e+16,2.1945e+16,2.0654e+16,1.9206e+16,1.7629e+16,1.5947e+16,1.42e+16,1.2448e+16,1.0757e+16,9.1894e+15,7.7914e+15,6.5884e+15,5.5859e+15
1.7039,5.9237e+15,6.7491e+15,7.5664e+15,8.2831e+15,8.7963e+15,9.0182e+15,8.9077e+15,8.4929e+15,7.872e+15,7.1869e+15,6.5804e+15,6.1591e+15,5.9735e+15,6.0136e+15,6.2026e+15,6.3817e+15,6.3243e+15,5.8558e+15,5.0499e+15,4.2242e+15,3.6559e+15,3.4153e+15,3.4643e+15,3.7706e+15,4.1983e+15,4.9333e+15,5.7014e+15,6.2768e+15,6.609e+15,6.826e+15,7.1056e+15,7.5559e+15,8.1522e+15,8.7704e+15,9.2834e+15,9.6262e+15,9.7911e+15,9.7908e+15,9.6326e+15,9.3179e+15,8.8526e+15,8.2571e+15,7.5673e+15,6.8296e+15,6.0913e+15,5.3931e+15,4.7638e+15
