NaN	-2.5401	-2.2606	-2.0076	-1.7787	-1.5716	-1.3842	-1.2147	-1.0612	-0.92242	-0.79681	-0.68315	-0.5803	-0.48725	-0.40305	-0.32686	-0.25792	-0.19554	-0.1391	-0.088028	-0.041817	-3.98E-06	0.038898	0.084801	0.13553	0.1916	0.25356	0.32204	0.39773	0.48137	0.57381	0.67597	0.78887	0.91365	1.0516	1.204	1.3724	1.5585	1.7643	1.9916	2.2429	2.5206
0	5.14E+12	6.26E+12	7.72E+12	9.51E+12	1.17E+13	1.42E+13	1.70E+13	2.02E+13	2.36E+13	2.70E+13	3.03E+13	3.32E+13	3.56E+13	3.73E+13	3.84E+13	3.88E+13	3.87E+13	3.82E+13	3.75E+13	3.67E+13	3.58E+13	3.48E+13	3.36E+13	3.22E+13	3.05E+13	2.87E+13	2.67E+13	2.45E+13	2.23E+13	2.01E+13	1.79E+13	1.57E+13	1.37E+13	1.19E+13	1.02E+13	8.76E+12	7.44E+12	6.29E+12	5.29E+12	4.43E+12	3.70E+12
0.1002	5.13E+12	6.23E+12	7.68E+12	9.44E+12	1.16E+13	1.40E+13	1.69E+13	2.00E+13	2.33E+13	2.67E+13	2.98E+13	3.26E+13	3.49E+13	3.64E+13	3.74E+13	3.77E+13	3.76E+13	3.71E+13	3.64E+13	3.56E+13	3.48E+13	3.39E+13	3.27E+13	3.13E+13	2.98E+13	2.80E+13	2.61E+13	2.40E+13	2.19E+13	1.97E+13	1.76E+13	1.55E+13	1.36E+13	1.18E+13	1.01E+13	8.68E+12	7.38E+12	6.25E+12	5.26E+12	4.41E+12	3.68E+12
0.2004	5.09E+12	6.18E+12	7.59E+12	9.31E+12	1.14E+13	1.38E+13	1.65E+13	1.95E+13	2.27E+13	2.58E+13	2.88E+13	3.13E+13	3.32E+13	3.46E+13	3.53E+13	3.56E+13	3.54E+13	3.50E+13	3.44E+13	3.36E+13	3.28E+13	3.20E+13	3.10E+13	2.98E+13	2.83E+13	2.67E+13	2.50E+13	2.31E+13	2.11E+13	1.91E+13	1.71E+13	1.51E+13	1.33E+13	1.15E+13	9.97E+12	8.55E+12	7.28E+12	6.17E+12	5.20E+12	4.37E+12	3.65E+12
0.3006	5.02E+12	6.09E+12	7.46E+12	9.12E+12	1.11E+13	1.34E+13	1.60E+13	1.87E+13	2.16E+13	2.44E+13	2.69E+13	2.90E+13	3.05E+13	3.15E+13	3.21E+13	3.22E+13	3.20E+13	3.17E+13	3.11E+13	3.05E+13	2.99E+13	2.92E+13	2.84E+13	2.74E+13	2.62E+13	2.48E+13	2.33E+13	2.17E+13	2.00E+13	1.82E+13	1.63E+13	1.45E+13	1.28E+13	1.12E+13	9.71E+12	8.35E+12	7.14E+12	6.06E+12	5.12E+12	4.31E+12	3.61E+12
0.4008	4.92E+12	5.98E+12	7.28E+12	8.85E+12	1.07E+13	1.28E+13	1.51E+13	1.76E+13	2.00E+13	2.22E+13	2.41E+13	2.56E+13	2.67E+13	2.73E+13	2.76E+13	2.77E+13	2.76E+13	2.73E+13	2.69E+13	2.65E+13	2.61E+13	2.56E+13	2.50E+13	2.42E+13	2.34E+13	2.23E+13	2.12E+13	1.98E+13	1.84E+13	1.69E+13	1.53E+13	1.38E+13	1.22E+13	1.07E+13	9.36E+12	8.09E+12	6.94E+12	5.92E+12	5.02E+12	4.24E+12	3.56E+12
0.501	4.81E+12	5.84E+12	7.06E+12	8.51E+12	1.02E+13	1.20E+13	1.40E+13	1.60E+13	1.78E+13	1.94E+13	2.07E+13	2.16E+13	2.21E+13	2.24E+13	2.26E+13	2.25E+13	2.25E+13	2.23E+13	2.21E+13	2.19E+13	2.16E+13	2.14E+13	2.10E+13	2.06E+13	2.00E+13	1.93E+13	1.85E+13	1.76E+13	1.65E+13	1.54E+13	1.41E+13	1.28E+13	1.15E+13	1.02E+13	8.93E+12	7.77E+12	6.71E+12	5.75E+12	4.90E+12	4.15E+12	3.49E+12
0.6012	4.67E+12	5.66E+12	6.79E+12	8.09E+12	9.56E+12	1.11E+13	1.27E+13	1.41E+13	1.54E+13	1.63E+13	1.69E+13	1.73E+13	1.74E+13	1.74E+13	1.74E+13	1.74E+13	1.73E+13	1.73E+13	1.72E+13	1.72E+13	1.71E+13	1.70E+13	1.69E+13	1.67E+13	1.65E+13	1.61E+13	1.57E+13	1.51E+13	1.44E+13	1.36E+13	1.27E+13	1.17E+13	1.06E+13	9.51E+12	8.43E+12	7.40E+12	6.43E+12	5.55E+12	4.75E+12	4.04E+12	3.42E+12
0.7014	4.50E+12	5.44E+12	6.46E+12	7.61E+12	8.84E+12	1.01E+13	1.12E+13	1.22E+13	1.28E+13	1.32E+13	1.33E+13	1.32E+13	1.30E+13	1.28E+13	1.27E+13	1.27E+13	1.27E+13	1.27E+13	1.28E+13	1.28E+13	1.29E+13	1.29E+13	1.30E+13	1.30E+13	1.30E+13	1.29E+13	1.28E+13	1.26E+13	1.22E+13	1.18E+13	1.12E+13	1.04E+13	9.63E+12	8.76E+12	7.86E+12	6.97E+12	6.12E+12	5.32E+12	4.58E+12	3.92E+12	3.33E+12
0.8016	4.33E+12	5.19E+12	6.10E+12	7.08E+12	8.06E+12	8.96E+12	9.70E+12	1.02E+13	1.03E+13	1.02E+13	9.95E+12	9.58E+12	9.24E+12	8.98E+12	8.83E+12	8.77E+12	8.80E+12	8.88E+12	8.99E+12	9.12E+12	9.25E+12	9.39E+12	9.54E+12	9.71E+12	9.87E+12	1.00E+13	1.01E+13	1.02E+13	1.01E+13	9.92E+12	9.61E+12	9.17E+12	8.62E+12	7.96E+12	7.25E+12	6.51E+12	5.77E+12	5.06E+12	4.40E+12	3.79E+12	3.24E+12
